===================>......] - ETA: 96s - loss: 0.4327 - acc: 0.8364 
128/140 [==========================>...] - ETA: 47s - loss: 0.4189 - acc: 0.8420
129/140 [==========================>...] - ETA: 43s - loss: 0.4185 - acc: 0.8423
130/140 [==========================>...] - ETA: 39s - loss: 0.4183 - acc: 0.8425
131/140 [===========================>..] - ETA: 35s - loss: 0.4193 - acc: 0.8417
132/140 [===========================>..] - ETA: 31s - loss: 0.4184 - acc: 0.8422
133/140 [===========================>..] - ETA: 27s - loss: 0.4186 - acc: 0.8420
134/140 [===========================>..] - ETA: 23s - loss: 0.4179 - acc: 0.8422
135/140 [===========================>..] - ETA: 19s - loss: 0.4169 - acc: 0.8428
136/140 [============================>.] - ETA: 15s - loss: 0.4163 - acc: 0.8428
137/140 [============================>.] - ETA: 11s - loss: 0.4160 - acc: 0.8426
138/140 [============================>.] - ETA: 7s - loss: 0.4157 - acc: 0.8429 
139/140 [============================>.] - ETA: 3s - loss: 0.4152 - acc: 0.8433
140/140 [==============================] - 570s - loss: 0.4156 - acc: 0.8433 - val_loss: 0.5966 - val_acc: 0.8190
Epoch 117/200
  1/140 [..............................] - ETA: 368s - loss: 0.5275 - acc: 0.8594
  2/140 [..............................] - ETA: 390s - loss: 0.4640 - acc: 0.8359
  3/140 [..............................] - ETA: 418s - loss: 0.4389 - acc: 0.8490
  4/140 [..............................] - ETA: 390s - loss: 0.4168 - acc: 0.8438
  5/140 [>.............................] - ETA: 402s - loss: 0.4243 - acc: 0.8469
  6/140 [>.............................] - ETA: 416s - loss: 0.4005 - acc: 0.8464
  7/140 [>.............................] - ETA: 406s - loss: 0.4025 - acc: 0.8438
  8/140 [>.............................] - ETA: 401s - loss: 0.4051 - acc: 0.8457
  9/140 [>.............................] - ETA: 395s - loss: 0.4109 - acc: 0.8420
 10/140 [=>............................] - ETA: 390s - loss: 0.4179 - acc: 0.8391
 11/140 [=>............................] - ETA: 394s - loss: 0.4195 - acc: 0.8381
 12/140 [=>............................] - ETA: 386s - loss: 0.4175 - acc: 0.8398
 13/140 [=>............................] - ETA: 390s - loss: 0.4170 - acc: 0.8389
 14/140 [==>...........................] - ETA: 396s - loss: 0.4137 - acc: 0.8382
 15/140 [==>...........................] - ETA: 396s - loss: 0.4303 - acc: 0.8292
 16/140 [==>...........................] - ETA: 399s - loss: 0.4266 - acc: 0.8301
 17/140 [==>...........................] - ETA: 403s - loss: 0.4215 - acc: 0.8346
 18/140 [==>...........................] - ETA: 402s - loss: 0.4215 - acc: 0.8342
 19/140 [===>..........................] - ETA: 401s - loss: 0.4148 - acc: 0.8363
 20/140 [===>..........................] - ETA: 401s - loss: 0.4164 - acc: 0.8352
 21/140 [===>..........................] - ETA: 395s - loss: 0.4143 - acc: 0.8341
 22/140 [===>..........................] - ETA: 403s - loss: 0.4151 - acc: 0.8338
 23/140 [===>..........................] - ETA: 394s - loss: 0.4142 - acc: 0.8329
 24/140 [====>.........................] - ETA: 399s - loss: 0.4168 - acc: 0.8307
 25/140 [====>.........................] - ETA: 395s - loss: 0.4153 - acc: 0.8331
 26/140 [====>.........................] - ETA: 395s - loss: 0.4120 - acc: 0.8359
 27/140 [====>.........................] - ETA: 396s - loss: 0.4138 - acc: 0.8356
 28/140 [=====>........................] - ETA: 394s - loss: 0.4152 - acc: 0.8359
 29/140 [=====>........................] - ETA: 393s - loss: 0.4155 - acc: 0.8346
 30/140 [=====>........................] - ETA: 392s - loss: 0.4122 - acc: 0.8359
 31/140 [=====>........................] - ETA: 388s - loss: 0.4162 - acc: 0.8337
 32/140 [=====>........................] - ETA: 385s - loss: 0.4104 - acc: 0.8359
 33/140 [======>.......................] - ETA: 378s - loss: 0.4101 - acc: 0.8352
 34/140 [======>.......................] - ETA: 376s - loss: 0.4120 - acc: 0.8355
 35/140 [======>.......................] - ETA: 374s - loss: 0.4121 - acc: 0.8344
 36/140 [======>.......................] - ETA: 371s - loss: 0.4114 - acc: 0.8338
 37/140 [======>.......................] - ETA: 367s - loss: 0.4130 - acc: 0.8340
 38/140 [=======>......................] - ETA: 364s - loss: 0.4120 - acc: 0.8339
 39/140 [=======>......................] - ETA: 362s - loss: 0.4086 - acc: 0.8353
 40/140 [=======>......................] - ETA: 359s - loss: 0.4116 - acc: 0.8348
 41/140 [=======>......................] - ETA: 359s - loss: 0.4112 - acc: 0.8354
 42/140 [========>.....................] - ETA: 355s - loss: 0.4125 - acc: 0.8344
 43/140 [========>.....................] - ETA: 352s - loss: 0.4112 - acc: 0.8347
 44/140 [========>.....................] - ETA: 349s - loss: 0.4096 - acc: 0.8363
 45/140 [========>.....................] - ETA: 344s - loss: 0.4140 - acc: 0.8361
 46/140 [========>.....................] - ETA: 340s - loss: 0.4150 - acc: 0.8366
 47/140 [=========>....................] - ETA: 337s - loss: 0.4133 - acc: 0.8374
 48/140 [=========>....................] - ETA: 335s - loss: 0.4143 - acc: 0.8376
 49/140 [=========>....................] - ETA: 330s - loss: 0.4115 - acc: 0.8393
 50/140 [=========>....................] - ETA: 329s - loss: 0.4129 - acc: 0.8397
 51/140 [=========>....................] - ETA: 326s - loss: 0.4153 - acc: 0.8392
 52/140 [==========>...................] - ETA: 325s - loss: 0.4145 - acc: 0.8392
 53/140 [==========>...................] - ETA: 322s - loss: 0.4129 - acc: 0.8399
 54/140 [==========>...................] - ETA: 320s - loss: 0.4136 - acc: 0.8397
 55/140 [==========>...................] - ETA: 319s - loss: 0.4137 - acc: 0.8401
 56/140 [===========>..................] - ETA: 315s - loss: 0.4129 - acc: 0.8401
 57/140 [===========>..................] - ETA: 312s - loss: 0.4130 - acc: 0.8405
 58/140 [===========>..................] - ETA: 308s - loss: 0.4153 - acc: 0.8394
 59/140 [===========>..................] - ETA: 305s - loss: 0.4148 - acc: 0.8392
 60/140 [===========>..................] - ETA: 300s - loss: 0.4193 - acc: 0.8383
 61/140 [============>.................] - ETA: 297s - loss: 0.4170 - acc: 0.8397
 62/140 [============>.................] - ETA: 293s - loss: 0.4167 - acc: 0.8397
 63/140 [============>.................] - ETA: 289s - loss: 0.4152 - acc: 0.8405
 64/140 [============>.................] - ETA: 286s - loss: 0.4140 - acc: 0.8411
 65/140 [============>.................] - ETA: 283s - loss: 0.4134 - acc: 0.8411
 66/140 [=============>................] - ETA: 279s - loss: 0.4125 - acc: 0.8416
 67/140 [=============>................] - ETA: 275s - loss: 0.4113 - acc: 0.8419
 68/140 [=============>................] - ETA: 272s - loss: 0.4134 - acc: 0.8410
 69/140 [=============>................] - ETA: 269s - loss: 0.4137 - acc: 0.8415
 70/140 [==============>...............] - ETA: 265s - loss: 0.4114 - acc: 0.8422
 71/140 [==============>...............] - ETA: 263s - loss: 0.4115 - acc: 0.8426
 72/140 [==============>...............] - ETA: 259s - loss: 0.4141 - acc: 0.8424
 73/140 [==============>...............] - ETA: 256s - loss: 0.4139 - acc: 0.8420
 74/140 [==============>...............] - ETA: 252s - loss: 0.4128 - acc: 0.8421
 75/140 [===============>..............] - ETA: 248s - loss: 0.4137 - acc: 0.8417
 76/140 [===============>..............] - ETA: 245s - loss: 0.4137 - acc: 0.8415
 77/140 [===============>..............] - ETA: 242s - loss: 0.4132 - acc: 0.8421
 78/140 [===============>..............] - ETA: 239s - loss: 0.4143 - acc: 0.8409
 79/140 [===============>..............] - ETA: 235s - loss: 0.4140 - acc: 0.8410
 80/140 [================>.............] - ETA: 231s - loss: 0.4133 - acc: 0.8414
 81/140 [================>.............] - ETA: 227s - loss: 0.4138 - acc: 0.8412
 82/140 [================>.............] - ETA: 222s - loss: 0.4137 - acc: 0.8413
 83/140 [================>.............] - ETA: 219s - loss: 0.4137 - acc: 0.8415
 84/140 [=================>............] - ETA: 216s - loss: 0.4157 - acc: 0.8411
 85/140 [=================>............] - ETA: 212s - loss: 0.4149 - acc: 0.8408
 86/140 [=================>............] - ETA: 209s - loss: 0.4145 - acc: 0.8405
 87/140 [=================>............] - ETA: 205s - loss: 0.4138 - acc: 0.8412
 88/140 [=================>............] - ETA: 201s - loss: 0.4133 - acc: 0.8409
 89/140 [==================>...........] - ETA: 197s - loss: 0.4132 - acc: 0.8409
 90/140 [==================>...........] - ETA: 192s - loss: 0.4147 - acc: 0.8408
 91/140 [==================>...........] - ETA: 189s - loss: 0.4138 - acc: 0.8412
 92/140 [==================>...........] - ETA: 185s - loss: 0.4129 - acc: 0.8412
 93/140 [==================>...........] - ETA: 182s - loss: 0.4130 - acc: 0.8412
 94/140 [===================>..........] - ETA: 177s - loss: 0.4133 - acc: 0.8413
 95/140 [===================>..........] - ETA: 173s - loss: 0.4138 - acc: 0.8413
 96/140 [===================>..........] - ETA: 169s - loss: 0.4125 - acc: 0.8416
 97/140 [===================>..........] - ETA: 165s - loss: 0.4122 - acc: 0.8415
 98/140 [====================>.........] - ETA: 162s - loss: 0.4124 - acc: 0.8418
 99/140 [====================>.........] - ETA: 159s - loss: 0.4117 - acc: 0.8420
100/140 [====================>.........] - ETA: 155s - loss: 0.4126 - acc: 0.8419
101/140 [====================>.........] - ETA: 151s - loss: 0.4130 - acc: 0.8419
102/140 [====================>.........] - ETA: 147s - loss: 0.4147 - acc: 0.8422
103/140 [=====================>........] - ETA: 143s - loss: 0.4140 - acc: 0.8424
104/140 [=====================>........] - ETA: 139s - loss: 0.4140 - acc: 0.8422
105/140 [=====================>........] - ETA: 136s - loss: 0.4142 - acc: 0.8420
106/140 [=====================>........] - ETA: 132s - loss: 0.4141 - acc: 0.8421
107/140 [=====================>........] - ETA: 128s - loss: 0.4138 - acc: 0.8423
108/140 [======================>.......] - ETA: 124s - loss: 0.4135 - acc: 0.8424
109/140 [======================>.......] - ETA: 120s - loss: 0.4146 - acc: 0.8423
110/140 [======================>.......] - ETA: 116s - loss: 0.4155 - acc: 0.8420
111/140 [======================>.......] - ETA: 112s - loss: 0.4155 - acc: 0.8426
112/140 [=======================>......] - ETA: 108s - loss: 0.4163 - acc: 0.8424
113/140 [=======================>......] - ETA: 105s - loss: 0.4156 - acc: 0.8426
114/140 [=======================>......] - ETA: 101s - loss: 0.4162 - acc: 0.8424
115/140 [=======================>......] - ETA: 97s - loss: 0.4157 - acc: 0.8428 
116/140 [=======================>......] - ETA: 93s - loss: 0.4148 - acc: 0.8433
117/140 [========================>.....] - ETA: 89s - loss: 0.4143 - acc: 0.8430
118/140 [========================>.....] - ETA: 85s - loss: 0.4171 - acc: 0.8420
119/140 [========================>.....] - ETA: 81s - loss: 0.4159 - acc: 0.8425
120/140 [========================>.....] - ETA: 77s - loss: 0.4158 - acc: 0.8427
121/140 [========================>.....] - ETA: 74s - loss: 0.4158 - acc: 0.8425
122/140 [=========================>....] - ETA: 70s - loss: 0.4152 - acc: 0.8427
123/140 [=========================>....] - ETA: 66s - loss: 0.4151 - acc: 0.8424
124/140 [=========================>....] - ETA: 62s - loss: 0.4146 - acc: 0.8424
125/140 [=========================>....] - ETA: 58s - loss: 0.4152 - acc: 0.8421
126/140 [==========================>...] - ETA: 54s - loss: 0.4145 - acc: 0.8425
127/140 [==========================>...] - ETA: 51s - loss: 0.4149 - acc: 0.8425
128/140 [==========================>...] - ETA: 47s - loss: 0.4153 - acc: 0.8424
129/140 [==========================>...] - ETA: 43s - loss: 0.4158 - acc: 0.8422
130/140 [==========================>...] - ETA: 39s - loss: 0.4174 - acc: 0.8420
131/140 [===========================>..] - ETA: 35s - loss: 0.4168 - acc: 0.8419
132/140 [===========================>..] - ETA: 31s - loss: 0.4178 - acc: 0.8423
133/140 [===========================>..] - ETA: 27s - loss: 0.4190 - acc: 0.8417
134/140 [===========================>..] - ETA: 23s - loss: 0.4184 - acc: 0.8422
135/140 [===========================>..] - ETA: 19s - loss: 0.4186 - acc: 0.8422
136/140 [============================>.] - ETA: 15s - loss: 0.4183 - acc: 0.8421
137/140 [============================>.] - ETA: 11s - loss: 0.4184 - acc: 0.8421
138/140 [============================>.] - ETA: 7s - loss: 0.4186 - acc: 0.8420 
139/140 [============================>.] - ETA: 3s - loss: 0.4181 - acc: 0.8424
140/140 [==============================] - 567s - loss: 0.4182 - acc: 0.8423 - val_loss: 0.6020 - val_acc: 0.8060
Epoch 118/200
  1/140 [..............................] - ETA: 360s - loss: 0.5152 - acc: 0.7969
  2/140 [..............................] - ETA: 388s - loss: 0.4726 - acc: 0.8281
  3/140 [..............................] - ETA: 405s - loss: 0.4411 - acc: 0.8385
  4/140 [..............................] - ETA: 394s - loss: 0.4378 - acc: 0.8359
  5/140 [>.............................] - ETA: 400s - loss: 0.4109 - acc: 0.8531
  6/140 [>.............................] - ETA: 413s - loss: 0.3974 - acc: 0.8542
  7/140 [>.............................] - ETA: 406s - loss: 0.4183 - acc: 0.8482
  8/140 [>.............................] - ETA: 399s - loss: 0.4302 - acc: 0.8496
  9/140 [>.............................] - ETA: 403s - loss: 0.4263 - acc: 0.8507
 10/140 [=>............................] - ETA: 394s - loss: 0.4178 - acc: 0.8562
 11/140 [=>............................] - ETA: 391s - loss: 0.4119 - acc: 0.8580
 12/140 [=>............................] - ETA: 382s - loss: 0.4082 - acc: 0.8581
 13/140 [=>............................] - ETA: 381s - loss: 0.4076 - acc: 0.8570
 14/140 [==>...........................] - ETA: 384s - loss: 0.4013 - acc: 0.8571
 15/140 [==>...........................] - ETA: 388s - loss: 0.3943 - acc: 0.8583
 16/140 [==>...........................] - ETA: 394s - loss: 0.3874 - acc: 0.8604
 17/140 [==>...........................] - ETA: 392s - loss: 0.3814 - acc: 0.8621
 18/140 [==>...........................] - ETA: 391s - loss: 0.3832 - acc: 0.8637
 19/140 [===>..........................] - ETA: 393s - loss: 0.3921 - acc: 0.8610
 20/140 [===>..........................] - ETA: 390s - loss: 0.3965 - acc: 0.8586
 21/140 [===>..........................] - ETA: 389s - loss: 0.3931 - acc: 0.8601
 22/140 [===>..........................] - ETA: 388s - loss: 0.3922 - acc: 0.8601
 23/140 [===>..........................] - ETA: 388s - loss: 0.3874 - acc: 0.8621
 24/140 [====>.........................] - ETA: 386s - loss: 0.3822 - acc: 0.8639
 25/140 [====>.........................] - ETA: 382s - loss: 0.3753 - acc: 0.8662
 26/140 [====>.........................] - ETA: 381s - loss: 0.3743 - acc: 0.8672
 27/140 [====>.........................] - ETA: 380s - loss: 0.3772 - acc: 0.8663
 28/140 [=====>........................] - ETA: 383s - loss: 0.3763 - acc: 0.8650
 29/140 [=====>........................] - ETA: 382s - loss: 0.3738 - acc: 0.8648
 30/140 [=====>........................] - ETA: 381s - loss: 0.3751 - acc: 0.8651
 31/140 [=====>........................] - ETA: 380s - loss: 0.3760 - acc: 0.8634
 32/140 [=====>........................] - ETA: 378s - loss: 0.3760 - acc: 0.8618
 33/140 [======>.......................] - ETA: 376s - loss: 0.3764 - acc: 0.8617
 34/140 [======>.......................] - ETA: 374s - loss: 0.3767 - acc: 0.8612
 35/140 [======>.......................] - ETA: 372s - loss: 0.3762 - acc: 0.8616
 36/140 [======>.......................] - ETA: 371s - loss: 0.3769 - acc: 0.8624
 37/140 [======>.......................] - ETA: 369s - loss: 0.3764 - acc: 0.8628
 38/140 [=======>......................] - ETA: 366s - loss: 0.3748 - acc: 0.8631
 39/140 [=======>......................] - ETA: 363s - loss: 0.3754 - acc: 0.8626
 40/140 [=======>......................] - ETA: 360s - loss: 0.3726 - acc: 0.8633
 41/140 [=======>......................] - ETA: 357s - loss: 0.3728 - acc: 0.8632
 42/140 [========>.....................] - ETA: 355s - loss: 0.3746 - acc: 0.8627
 43/140 [========>.....................] - ETA: 352s - loss: 0.3732 - acc: 0.8626
 44/140 [========>.....................] - ETA: 348s - loss: 0.3730 - acc: 0.8615
 45/140 [========>.....................] - ETA: 345s - loss: 0.3787 - acc: 0.8604
 46/140 [========>.....................] - ETA: 342s - loss: 0.3764 - acc: 0.8618
 47/140 [=========>....................] - ETA: 337s - loss: 0.3752 - acc: 0.8620
 48/140 [=========>....................] - ETA: 335s - loss: 0.3779 - acc: 0.8607
 49/140 [=========>....................] - ETA: 333s - loss: 0.3795 - acc: 0.8594
 50/140 [=========>....................] - ETA: 329s - loss: 0.3824 - acc: 0.8588
 51/140 [=========>....................] - ETA: 327s - loss: 0.3833 - acc: 0.8585
 52/140 [==========>...................] - ETA: 324s - loss: 0.3837 - acc: 0.8582
 53/140 [==========>...................] - ETA: 324s - loss: 0.3840 - acc: 0.8576
 54/140 [==========>...................] - ETA: 322s - loss: 0.3840 - acc: 0.8571
 55/140 [==========>...................] - ETA: 323s - loss: 0.3875 - acc: 0.8562
 56/140 [===========>..................] - ETA: 319s - loss: 0.3884 - acc: 0.8557
 57/140 [===========>..................] - ETA: 316s - loss: 0.3890 - acc: 0.8564
 58/140 [===========>..................] - ETA: 312s - loss: 0.3874 - acc: 0.8567
 59/140 [===========>..................] - ETA: 309s - loss: 0.3895 - acc: 0.8557
 60/140 [===========>..................] - ETA: 305s - loss: 0.3893 - acc: 0.8557
 61/140 [============>.................] - ETA: 302s - loss: 0.3914 - acc: 0.8548
 62/140 [============>.................] - ETA: 298s - loss: 0.3915 - acc: 0.8538
 63/140 [============>.................] - ETA: 294s - loss: 0.3885 - acc: 0.8549
 64/140 [============>.................] - ETA: 291s - loss: 0.3897 - acc: 0.8538
 65/140 [============>.................] - ETA: 286s - loss: 0.3885 - acc: 0.8546
 66/140 [=============>................] - ETA: 282s - loss: 0.3887 - acc: 0.8546
 67/140 [=============>................] - ETA: 279s - loss: 0.3894 - acc: 0.8545
 68/140 [=============>................] - ETA: 276s - loss: 0.3904 - acc: 0.8539
 69/140 [=============>................] - ETA: 272s - loss: 0.3927 - acc: 0.8526
 70/140 [==============>...............] - ETA: 268s - loss: 0.3968 - acc: 0.8511
 71/140 [==============>...............] - ETA: 263s - loss: 0.3961 - acc: 0.8519
 72/140 [==============>...............] - ETA: 260s - loss: 0.3966 - acc: 0.8518
 73/140 [==============>...............] - ETA: 255s - loss: 0.3970 - acc: 0.8512
 74/140 [==============>...............] - ETA: 252s - loss: 0.3961 - acc: 0.8514
 75/140 [===============>..............] - ETA: 248s - loss: 0.3976 - acc: 0.8506
 76/140 [===============>..............] - ETA: 244s - loss: 0.3998 - acc: 0.8505
 77/140 [===============>..............] - ETA: 240s - loss: 0.4020 - acc: 0.8494
 78/140 [===============>..............] - ETA: 237s - loss: 0.4032 - acc: 0.8492
 79/140 [===============>..............] - ETA: 233s - loss: 0.4017 - acc: 0.8501
 80/140 [================>.............] - ETA: 229s - loss: 0.4014 - acc: 0.8500
 81/140 [================>.............] - ETA: 226s - loss: 0.4047 - acc: 0.8478
 82/140 [================>.............] - ETA: 222s - loss: 0.4057 - acc: 0.8476
 83/140 [================>.............] - ETA: 218s - loss: 0.4048 - acc: 0.8479
 84/140 [=================>............] - ETA: 214s - loss: 0.4047 - acc: 0.8477
 85/140 [=================>............] - ETA: 211s - loss: 0.4058 - acc: 0.8471
 86/140 [=================>............] - ETA: 206s - loss: 0.4040 - acc: 0.8481
 87/140 [=================>............] - ETA: 202s - loss: 0.4042 - acc: 0.8481
 88/140 [=================>............] - ETA: 198s - loss: 0.4033 - acc: 0.8484
 89/140 [==================>...........] - ETA: 195s - loss: 0.4017 - acc: 0.8487
 90/140 [==================>...........] - ETA: 191s - loss: 0.4007 - acc: 0.8484
 91/140 [==================>...........] - ETA: 188s - loss: 0.4018 - acc: 0.8477
 92/140 [==================>...........] - ETA: 184s - loss: 0.4005 - acc: 0.8483
 93/140 [==================>...........] - ETA: 180s - loss: 0.4011 - acc: 0.8481
 94/140 [===================>..........] - ETA: 176s - loss: 0.4020 - acc: 0.8481
 95/140 [===================>..........] - ETA: 172s - loss: 0.4026 - acc: 0.8480
 96/140 [===================>..........] - ETA: 168s - loss: 0.4023 - acc: 0.8478
 97/140 [===================>..........] - ETA: 164s - loss: 0.4022 - acc: 0.8479
 98/140 [====================>.........] - ETA: 160s - loss: 0.4022 - acc: 0.8474
 99/140 [====================>.........] - ETA: 157s - loss: 0.4030 - acc: 0.8471
100/140 [====================>.........] - ETA: 153s - loss: 0.4040 - acc: 0.8462
101/140 [====================>.........] - ETA: 149s - loss: 0.4040 - acc: 0.8459
102/140 [====================>.........] - ETA: 145s - loss: 0.4030 - acc: 0.8464
103/140 [=====================>........] - ETA: 141s - loss: 0.4033 - acc: 0.8460
104/140 [=====================>........] - ETA: 137s - loss: 0.4018 - acc: 0.8468
105/140 [=====================>........] - ETA: 133s - loss: 0.4016 - acc: 0.8470
106/140 [=====================>........] - ETA: 130s - loss: 0.4018 - acc: 0.8476
107/140 [=====================>........] - ETA: 126s - loss: 0.4020 - acc: 0.8480
108/140 [======================>.......] - ETA: 122s - loss: 0.4011 - acc: 0.8484
109/140 [======================>.......] - ETA: 119s - loss: 0.4005 - acc: 0.8482
110/140 [======================>.......] - ETA: 115s - loss: 0.3998 - acc: 0.8483
111/140 [======================>.......] - ETA: 111s - loss: 0.4001 - acc: 0.8480
112/140 [=======================>......] - ETA: 108s - loss: 0.3999 - acc: 0.8479
113/140 [=======================>......] - ETA: 104s - loss: 0.4011 - acc: 0.8480
114/140 [=======================>......] - ETA: 100s - loss: 0.4014 - acc: 0.8481
115/140 [=======================>......] - ETA: 96s - loss: 0.4013 - acc: 0.8481 
116/140 [=======================>......] - ETA: 92s - loss: 0.4016 - acc: 0.8479
117/140 [========================>.....] - ETA: 88s - loss: 0.4001 - acc: 0.8484
118/140 [========================>.....] - ETA: 84s - loss: 0.4007 - acc: 0.8485
119/140 [========================>.....] - ETA: 81s - loss: 0.4014 - acc: 0.8483
120/140 [========================>.....] - ETA: 77s - loss: 0.4012 - acc: 0.8480
121/140 [========================>.....] - ETA: 73s - loss: 0.4015 - acc: 0.8481
122/140 [=========================>....] - ETA: 69s - loss: 0.4016 - acc: 0.8482
123/140 [=========================>....] - ETA: 65s - loss: 0.4012 - acc: 0.8480
124/140 [=========================>....] - ETA: 61s - loss: 0.4007 - acc: 0.8481
125/140 [=========================>....] - ETA: 57s - loss: 0.4013 - acc: 0.8482
126/140 [==========================>...] - ETA: 54s - loss: 0.4010 - acc: 0.8487
127/140 [==========================>...] - ETA: 50s - loss: 0.4013 - acc: 0.8481
128/140 [==========================>...] - ETA: 46s - loss: 0.4016 - acc: 0.8480
129/140 [==========================>...] - ETA: 42s - loss: 0.4013 - acc: 0.8481
130/140 [==========================>...] - ETA: 38s - loss: 0.4009 - acc: 0.8484
131/140 [===========================>..] - ETA: 34s - loss: 0.4011 - acc: 0.8486
132/140 [===========================>..] - ETA: 30s - loss: 0.4022 - acc: 0.8484
133/140 [===========================>..] - ETA: 26s - loss: 0.4019 - acc: 0.8485
134/140 [===========================>..] - ETA: 23s - loss: 0.4037 - acc: 0.8478
135/140 [===========================>..] - ETA: 19s - loss: 0.4034 - acc: 0.8479
136/140 [============================>.] - ETA: 15s - loss: 0.4023 - acc: 0.8482
137/140 [============================>.] - ETA: 11s - loss: 0.4024 - acc: 0.8483
138/140 [============================>.] - ETA: 7s - loss: 0.4019 - acc: 0.8485 
139/140 [============================>.] - ETA: 3s - loss: 0.4023 - acc: 0.8484
140/140 [==============================] - 555s - loss: 0.4021 - acc: 0.8487 - val_loss: 0.5914 - val_acc: 0.8190
Epoch 119/200
  1/140 [..............................] - ETA: 423s - loss: 0.3326 - acc: 0.8906
  2/140 [..............................] - ETA: 445s - loss: 0.4636 - acc: 0.8672
  3/140 [..............................] - ETA: 422s - loss: 0.4071 - acc: 0.8698
  4/140 [..............................] - ETA: 413s - loss: 0.3912 - acc: 0.8633
  5/140 [>.............................] - ETA: 418s - loss: 0.3914 - acc: 0.8625
  6/140 [>.............................] - ETA: 408s - loss: 0.3963 - acc: 0.8646
  7/140 [>.............................] - ETA: 405s - loss: 0.4049 - acc: 0.8527
  8/140 [>.............................] - ETA: 410s - loss: 0.3901 - acc: 0.8633
  9/140 [>.............................] - ETA: 414s - loss: 0.3756 - acc: 0.8663
 10/140 [=>............................] - ETA: 417s - loss: 0.4144 - acc: 0.8547
 11/140 [=>............................] - ETA: 402s - loss: 0.4139 - acc: 0.8537
 12/140 [=>............................] - ETA: 404s - loss: 0.4088 - acc: 0.8516
 13/140 [=>............................] - ETA: 402s - loss: 0.4087 - acc: 0.8498
 14/140 [==>...........................] - ETA: 393s - loss: 0.4155 - acc: 0.8460
 15/140 [==>...........................] - ETA: 396s - loss: 0.4096 - acc: 0.8469
 16/140 [==>...........................] - ETA: 399s - loss: 0.4055 - acc: 0.8477
 17/140 [==>...........................] - ETA: 402s - loss: 0.4109 - acc: 0.8447
 18/140 [==>...........................] - ETA: 402s - loss: 0.4086 - acc: 0.8429
 19/140 [===>..........................] - ETA: 401s - loss: 0.4133 - acc: 0.8405
 20/140 [===>..........................] - ETA: 401s - loss: 0.4157 - acc: 0.8391
 21/140 [===>..........................] - ETA: 400s - loss: 0.4188 - acc: 0.8356
 22/140 [===>..........................] - ETA: 394s - loss: 0.4232 - acc: 0.8331
 23/140 [===>..........................] - ETA: 396s - loss: 0.4202 - acc: 0.8356
 24/140 [====>.........................] - ETA: 401s - loss: 0.4239 - acc: 0.8346
 25/140 [====>.........................] - ETA: 401s - loss: 0.4226 - acc: 0.8356
 26/140 [====>.........................] - ETA: 396s - loss: 0.4177 - acc: 0.8377
 27/140 [====>.........................] - ETA: 392s - loss: 0.4136 - acc: 0.8391
 28/140 [=====>........................] - ETA: 397s - loss: 0.4121 - acc: 0.8393
 29/140 [=====>........................] - ETA: 390s - loss: 0.4117 - acc: 0.8405
 30/140 [=====>........................] - ETA: 394s - loss: 0.4138 - acc: 0.8401
 31/140 [=====>........................] - ETA: 388s - loss: 0.4131 - acc: 0.8417
 32/140 [=====>........................] - ETA: 382s - loss: 0.4119 - acc: 0.8418
 33/140 [======>.......................] - ETA: 386s - loss: 0.4115 - acc: 0.8414
 34/140 [======>.......................] - ETA: 380s - loss: 0.4074 - acc: 0.8428
 35/140 [======>.......................] - ETA: 376s - loss: 0.4066 - acc: 0.8433
 36/140 [======>.......................] - ETA: 372s - loss: 0.4049 - acc: 0.8438
 37/140 [======>.......................] - ETA: 370s - loss: 0.4057 - acc: 0.8433
 38/140 [=======>......................] - ETA: 367s - loss: 0.4018 - acc: 0.8446
 39/140 [=======>......................] - ETA: 365s - loss: 0.4007 - acc: 0.8442
 40/140 [=======>......................] - ETA: 362s - loss: 0.4006 - acc: 0.8441
 41/140 [=======>......................] - ETA: 360s - loss: 0.4008 - acc: 0.8449
 42/140 [========>.....................] - ETA: 357s - loss: 0.3981 - acc: 0.8464
 43/140 [========>.....................] - ETA: 355s - loss: 0.4008 - acc: 0.8477
 44/140 [========>.....................] - ETA: 352s - loss: 0.4017 - acc: 0.8473
 45/140 [========>.....................] - ETA: 351s - loss: 0.4015 - acc: 0.8469
 46/140 [========>.....................] - ETA: 348s - loss: 0.4040 - acc: 0.8454
 47/140 [=========>....................] - ETA: 345s - loss: 0.4028 - acc: 0.8461
 48/140 [=========>....................] - ETA: 340s - loss: 0.4023 - acc: 0.8464
 49/140 [=========>....................] - ETA: 335s - loss: 0.4039 - acc: 0.8450
 50/140 [=========>....................] - ETA: 332s - loss: 0.4036 - acc: 0.8459
 51/140 [=========>....................] - ETA: 328s - loss: 0.4015 - acc: 0.8465
 52/140 [==========>...................] - ETA: 326s - loss: 0.4001 - acc: 0.8477
 53/140 [==========>...................] - ETA: 323s - loss: 0.3994 - acc: 0.8473
 54/140 [==========>...................] - ETA: 320s - loss: 0.4022 - acc: 0.8464
 55/140 [==========>...................] - ETA: 318s - loss: 0.4043 - acc: 0.8455
 56/140 [===========>..................] - ETA: 316s - loss: 0.4048 - acc: 0.8440
 57/140 [===========>..................] - ETA: 316s - loss: 0.4043 - acc: 0.8429
 58/140 [===========>..................] - ETA: 315s - loss: 0.4038 - acc: 0.8435
